timestamp,bvp
1689044727.7956092,25
1689044727.8456097,19
1689044727.8956153,14
1689044727.9456131,10
1689044727.9956133,6
1689044728.0336132,4
1689044728.081609,4
1689044728.131613,25
1689044728.181614,59
1689044728.2426128,66
1689044728.292613,53
1689044728.3426125,40
1689044728.392608,34
1689044728.442608,35
1689044728.4926124,37
1689044728.5426095,33
1689044728.592608,26
1689044728.6426125,18
1689044728.692608,12
1689044728.7426083,8
1689044728.7926075,6
1689044728.8426118,6
1689044728.8926115,6
1689044728.9426076,26
1689044728.9926124,64
1689044729.0326083,83
1689044729.0826116,76
1689044729.132611,61
1689044729.182608,47
1689044729.2426112,41
1689044729.2926114,43
1689044729.3426116,45
1689044729.3926067,41
1689044729.442611,30
1689044729.4926066,23
1689044729.5426078,19
1689044729.5926108,16
1689044729.6426072,15
1689044729.6926103,13
1689044729.7426062,19
1689044729.792606,59
1689044729.84261,84
1689044729.89261,81
1689044729.94261,67
1689044729.9926097,54
1689044730.0316095,48
1689044730.07961,49
1689044730.1296098,52
1689044730.1796055,47
1689044730.2296057,39
1689044730.2796102,31
1689044730.3296058,26
1689044730.3796055,25
1689044730.4296067,25
1689044730.479609,24
1689044730.5296125,30
1689044730.5796025,58
1689044730.6296072,85
1689044730.679606,82
1689044730.7296069,69
1689044730.7796023,57
1689044730.8296058,52
1689044730.8796022,53
1689044730.9296024,53
1689044730.9796016,48
1689044731.012601,40
1689044731.0686076,34
1689044731.1186016,28
1689044731.168605,24
1689044731.2266057,21
1689044731.2766016,19
1689044731.326601,20
1689044731.3766007,43
1689044731.4266064,74
1689044731.476605,76
1689044731.526606,63
1689044731.5765998,49
1689044731.6266046,42
1689044731.676601,44
1689044731.7266045,46
1689044731.7766006,42
1689044731.8266006,34
1689044731.876604,24
1689044731.926606,16
1689044731.976604,9
1689044732.009604,5
1689044732.0596037,4
1689044732.1116009,3
1689044732.1636038,16
1689044732.2155988,54
1689044732.2655993,79
1689044732.3156052,69
1689044732.3655992,50
1689044732.4155996,34
1689044732.4653835,24
1689044732.5157425,23
1689044732.5657437,24
1689044732.6157465,20
1689044732.6657462,12
1689044732.7157464,3
1689044732.765746,0
1689044732.8157413,0
1689044732.8657408,0
1689044732.9157407,0
1689044732.965741,18
1689044732.998801,58
1689044733.048657,74
1689044733.0986564,69
1689044733.1486523,50
1689044733.2096562,35
1689044733.2596521,28
1689044733.3096569,30
1689044733.3596559,30
1689044733.4096522,28
1689044733.4596524,24
1689044733.5096517,21
1689044733.559657,20
1689044733.6116562,22
1689044733.6616557,41
1689044733.7126517,85
1689044733.7596514,112
1689044733.8096504,105
1689044733.8596504,66
1689044733.909051,61
1689044733.9596515,59
1689044733.9986477,58
1689044734.046647,56
1689044734.0966516,50
1689044734.146652,46
1689044734.1966512,44
1689044734.2466474,43
1689044734.2966523,42
1689044734.3466516,42
1689044734.3966508,49
1689044734.4466476,57
1689044734.496648,56
1689044734.5466466,62
1689044734.5966513,54
1689044734.646647,48
1689044734.6966505,45
1689044734.7466567,42
1689044734.7966504,37
1689044734.8466477,29
1689044734.8966465,21
1689044734.9466455,15
1689044734.9966455,10
1689044735.0296452,7
1689044735.0792232,10
1689044735.129138,37
1689044735.1791384,61
1689044735.229141,58
1689044735.2791378,47
1689044735.329141,38
1689044735.3791368,34
1689044735.4291375,35
1689044735.4791365,37
1689044735.529141,33
1689044735.5791378,28
1689044735.6291358,23
1689044735.6791363,20
1689044735.7291362,19
1689044735.7791362,18
1689044735.8291357,32
1689044735.8791363,59
1689044735.929136,71
1689044735.9791393,65
1689044736.0121398,58
1689044736.0621395,54
1689044736.112135,52
1689044736.1621354,53
1689044736.212135,53
1689044736.262136,49
1689044736.312139,45
1689044736.362139,41
1689044736.412136,40
1689044736.462139,38
1689044736.5121353,36
1689044736.5621386,37
1689044736.6121345,50
1689044736.6621394,66
1689044736.712135,65
1689044736.762135,58
1689044736.812135,52
